token,total_count,ratio
ollie,5.0,0.6666666666666666
olympic,4.0,1.0
omakase,3.0,2.0
omelet,11.0,2.6666666666666665
omelets,4.0,3.0
omelette,10.0,2.3333333333333335
omelettes,3.0,2.0
omfg,3.0,2.0
omg,32.0,5.4
ominvore,3.0,2.0
omit,3.0,0.5
omnivore,3.0,2.0
omt,3.0,2.0
on,2521.0,2.8784615384615386
once,199.0,3.234042553191489
one,1272.0,3.24
onehope,3.0,2.0
ones,60.0,3.2857142857142856
ongoing,3.0,2.0
onioins,3.0,0.5
onion,54.0,4.4
onions,56.0,4.090909090909091
online,39.0,1.7857142857142858
only,694.0,2.4356435643564356
ono,3.0,2.0
onset,3.0,2.0
onsite,3.0,2.0
onslaught,3.0,0.5
onto,21.0,3.2
ony,3.0,0.5
ooey,4.0,3.0
ooh,5.0,4.0
oohed,3.0,2.0
oooh,3.0,2.0
ooooh,3.0,2.0
ooooohhh,3.0,2.0
oooooooo,3.0,2.0
ooooowwweeee,3.0,2.0
oops,5.0,1.5
oozing,5.0,4.0
open,159.0,5.36
opened,67.0,4.153846153846154
opening,23.0,22.0
openings,3.0,2.0
openly,3.0,2.0
opens,10.0,2.3333333333333335
opentable,4.0,3.0
opera,4.0,3.0
operate,4.0,1.0
operated,9.0,8.0
operates,4.0,1.0
operating,6.0,1.0
operation,5.0,1.5
operations,4.0,1.0
operator,3.0,0.5
opi,4.0,3.0
opinion,38.0,4.428571428571429
opinions,6.0,2.0
oppinion,3.0,0.5
opportunity,27.0,4.4
opposed,21.0,3.2
opposite,10.0,1.5
oprah,4.0,3.0
ops,3.0,2.0
opt,4.0,1.0
opted,14.0,1.3333333333333333
optical,3.0,2.0
optimized,3.0,2.0
opting,5.0,4.0
option,43.0,2.5833333333333335
options,84.0,9.5
opulence,3.0,2.0
opulent,3.0,2.0
opus,3.0,2.0
or,1078.0,3.2109375
oral,3.0,2.0
orange,47.0,3.272727272727273
orangecello,3.0,2.0
orangeheads,3.0,0.5
oranges,7.0,6.0
orangewood,3.0,2.0
orchard,3.0,2.0
orchata,3.0,2.0
orchestra,3.0,2.0
orchestrated,3.0,2.0
orchid,3.0,2.0
ordeal,5.0,0.6666666666666666
orded,5.0,4.0
order,443.0,1.821656050955414
ordered,427.0,1.8278145695364238
ordering,69.0,2.1363636363636362
orderly,4.0,3.0
orders,46.0,1.1904761904761905
ordinarily,3.0,2.0
ordinary,8.0,3.0
ordred,3.0,0.5
orecchiette,5.0,4.0
oreganata,3.0,2.0
oregano,12.0,2.0
oreganymphos,3.0,2.0
oregon,3.0,2.0
oregonian,3.0,2.0
oreo,3.0,2.0
oreos,3.0,2.0
org,7.0,2.5
organ,3.0,2.0
organic,39.0,38.0
organically,3.0,2.0
organization,7.0,2.5
organizations,3.0,2.0
organize,3.0,2.0
organized,17.0,7.5
organizers,3.0,2.0
organizes,3.0,2.0
organizing,3.0,0.5
orgasm,4.0,3.0
orgasmic,3.0,2.0
orgy,4.0,3.0
orient,4.0,1.0
oriental,3.0,2.0
oriented,7.0,6.0
orig,7.0,6.0
origin,3.0,2.0
original,35.0,2.5
originality,3.0,2.0
originally,17.0,4.666666666666667
originate,3.0,2.0
origins,3.0,2.0
orlando,3.0,2.0
orleans,11.0,4.5
ornament,3.0,2.0
ornaments,3.0,2.0
orthopedics,3.0,2.0
orvieto,3.0,2.0
orzo,3.0,2.0
osco,3.0,2.0
osetra,3.0,2.0
osf,3.0,0.5
osp,3.0,2.0
osso,3.0,2.0
ostentatious,3.0,2.0
osteopathic,3.0,2.0
oster,3.0,2.0
otaku,4.0,3.0
otb,3.0,0.5
otfm,4.0,3.0
other,544.0,2.6266666666666665
others,89.0,3.6842105263157894
otherwise,24.0,3.8
ouch,3.0,2.0
ouchh,3.0,2.0
ought,3.0,2.0
ounce,7.0,2.5
ounces,6.0,5.0
our,1037.0,2.077151335311573
ours,12.0,2.0
ourselves,18.0,1.5714285714285714
out,1258.0,2.7218934911242605
outbursts,3.0,0.5
outclasses,3.0,2.0
outcome,4.0,1.0
outdated,9.0,0.2857142857142857
outdoor,40.0,7.0
outdoors,10.0,9.0
outer,5.0,1.5
outfield,3.0,2.0
outfit,4.0,1.0
outfits,3.0,0.5
outfitters,4.0,3.0
outfront,3.0,2.0
outgoing,5.0,4.0
outgrowth,3.0,0.5
outing,4.0,1.0
outlasted,3.0,2.0
outlet,3.0,2.0
outlets,3.0,2.0
outlook,3.0,2.0
outlying,3.0,2.0
outnumbered,3.0,0.5
outraged,3.0,0.5
outrageous,11.0,0.8333333333333334
outrageously,3.0,2.0
outrigger,3.0,2.0
outright,7.0,0.16666666666666666
outs,4.0,3.0
outshines,3.0,2.0
outside,147.0,3.2
outsourced,3.0,2.0
outstanding,50.0,49.0
outstretched,3.0,2.0
outta,8.0,1.0
oven,36.0,11.0
ovens,3.0,2.0
over,471.0,1.6914285714285715
overall,93.0,4.8125
overalls,3.0,2.0
overbearing,5.0,4.0
overbooked,3.0,2.0
overcharge,3.0,2.0
overcome,4.0,1.0
overcompensation,3.0,0.5
overcooked,9.0,0.5
overcrowded,4.0,0.3333333333333333
overdoing,3.0,2.0
overflow,3.0,2.0
overflowing,4.0,3.0
overgrown,3.0,2.0
overhead,3.0,2.0
overhear,4.0,1.0
overheard,5.0,0.6666666666666666
overheat,3.0,0.5
overheating,5.0,0.6666666666666666
overindulgence,3.0,2.0
overload,4.0,3.0
overloaded,4.0,3.0
overlook,3.0,2.0
overlooked,6.0,2.0
overlooking,8.0,7.0
overly,30.0,4.0
overnight,4.0,3.0
overpower,5.0,4.0
overpowered,4.0,3.0
overpowering,4.0,1.0
overpriced,27.0,0.2857142857142857
overrated,7.0,0.4
overrode,3.0,0.5
overrun,3.0,2.0
overs,7.0,1.3333333333333333
overseas,3.0,0.5
oversee,3.0,0.5
oversell,3.0,2.0
oversized,4.0,0.3333333333333333
overspending,3.0,0.5
overstuff,3.0,2.0
overstuffed,3.0,2.0
overtime,3.0,2.0
overuse,3.0,0.5
overview,3.0,2.0
overweight,7.0,0.75
overwhelm,3.0,0.5
overwhelmed,4.0,1.0
overwhelming,22.0,2.6666666666666665
overwhelmingly,4.0,3.0
overwheming,3.0,2.0
overworked,3.0,0.5
ovoid,3.0,2.0
owe,4.0,1.0
owed,4.0,0.3333333333333333
owl,3.0,2.0
own,160.0,3.8484848484848486
owned,41.0,12.666666666666666
owner,135.0,3.21875
owners,58.0,3.4615384615384617
ownership,8.0,1.6666666666666667
owning,4.0,3.0
owns,9.0,3.5
oxbow,3.0,2.0
oxide,3.0,2.0
oxtail,4.0,3.0
oy,3.0,0.5
oye,3.0,0.5
oyster,5.0,0.6666666666666666
oysters,13.0,5.5
oz,12.0,5.0
pa,6.0,2.0
pablo,3.0,2.0
pace,5.0,1.5
paced,4.0,3.0
pacific,4.0,3.0
pacifico,3.0,2.0
pacified,3.0,2.0
pacifier,3.0,2.0
pack,16.0,7.0
package,12.0,5.0
packaged,9.0,3.5
packages,9.0,8.0
packaging,6.0,1.0
packed,64.0,5.4
packet,5.0,0.6666666666666666
packets,3.0,2.0
packs,6.0,5.0
pad,38.0,5.333333333333333
padding,3.0,2.0
paddle,6.0,5.0
paddy,3.0,2.0
padi,3.0,0.5
padre,5.0,4.0
padres,4.0,3.0
pads,5.0,4.0
page,8.0,3.0
pages,6.0,5.0
pagliacci,3.0,2.0
paid,43.0,0.43333333333333335
pain,19.0,2.8
painful,10.0,1.0
painfully,3.0,0.5
painless,3.0,2.0
pains,5.0,4.0
painstaking,3.0,2.0
paint,10.0,0.6666666666666666
painted,12.0,5.0
painters,3.0,2.0
painting,3.0,2.0
paintings,7.0,1.3333333333333333
paints,3.0,2.0
pair,25.0,3.1666666666666665
paired,9.0,8.0
pairing,8.0,1.6666666666666667
pairings,7.0,6.0
pairs,9.0,8.0
pak,4.0,3.0
pakistani,4.0,1.0
pal,3.0,2.0
palabok,3.0,2.0
palace,7.0,2.5
palak,3.0,2.0
palatable,3.0,2.0
palate,7.0,6.0
palates,3.0,0.5
palatte,3.0,0.5
palce,3.0,2.0
pale,7.0,1.3333333333333333
palee,3.0,2.0
palees,3.0,0.5
paleo,3.0,2.0
paleta,3.0,2.0
paletas,4.0,3.0
palette,6.0,5.0
palettes,3.0,2.0
pallet,3.0,2.0
palm,6.0,2.0
palmer,4.0,3.0
palms,9.0,8.0
palomar,3.0,2.0
palpable,3.0,2.0
pals,3.0,2.0
paltry,3.0,2.0
pamper,4.0,3.0
pampered,3.0,2.0
pampering,3.0,0.5
pan,14.0,2.5
pana,3.0,2.0
panang,11.0,0.8333333333333334
pancake,6.0,5.0
pancakes,35.0,10.666666666666666
pancetta,6.0,5.0
pancho,3.0,0.5
pancit,6.0,5.0
panda,10.0,1.5
pane,11.0,10.0
paneer,4.0,3.0
panel,8.0,0.3333333333333333
paneled,4.0,3.0
paneling,3.0,0.5
panera,3.0,2.0
panes,3.0,2.0
panic,6.0,5.0
panini,9.0,2.0
panko,4.0,3.0
panna,7.0,6.0
pans,3.0,0.5
pansy,3.0,2.0
pantaloons,3.0,0.5
panties,4.0,1.0
pantry,3.0,2.0
pants,26.0,2.7142857142857144
pao,5.0,4.0
paola,3.0,2.0
papa,5.0,0.6666666666666666
papago,5.0,4.0
papas,3.0,2.0
papaya,11.0,1.75
paper,33.0,0.9411764705882353
paperback,3.0,2.0
paperwork,4.0,0.3333333333333333
pappa,3.0,2.0
pappadeaux,5.0,4.0
pappardelle,3.0,2.0
paprika,3.0,2.0
par,34.0,1.125
parachute,3.0,2.0
paradise,19.0,5.333333333333333
paragraphs,3.0,2.0
paramount,3.0,2.0
paraphernalia,3.0,2.0
paraphrased,3.0,2.0
parasite,3.0,2.0
parasites,4.0,3.0
pardon,3.0,2.0
parent,8.0,1.6666666666666667
parental,3.0,2.0
parents,28.0,3.6666666666666665
parfait,4.0,3.0
parfaits,4.0,3.0
parilla,4.0,3.0
paris,6.0,2.0
parish,3.0,2.0
park,75.0,8.375
parka,3.0,2.0
parked,8.0,0.6
parker,5.0,4.0
parking,122.0,2.696969696969697
parks,5.0,4.0
parkway,4.0,3.0
parlor,3.0,2.0
parm,8.0,7.0
parma,4.0,3.0
parmagian,3.0,2.0
parmagiana,3.0,2.0
parmesan,19.0,1.375
parmigiano,3.0,2.0
paroose,3.0,2.0
parsley,3.0,2.0
parsnip,4.0,3.0
part,140.0,3.0
partake,6.0,2.0
partial,5.0,4.0
participants,3.0,2.0
participate,6.0,2.0
participated,3.0,2.0
participating,3.0,0.5
particuarly,3.0,2.0
particular,32.0,4.333333333333333
particularly,24.0,3.0
partied,3.0,2.0
parties,15.0,2.0
partner,6.0,5.0
partners,3.0,2.0
parts,15.0,2.0
party,75.0,3.6875
partying,5.0,4.0
pasedena,3.0,2.0
pasena,3.0,2.0
paso,3.0,2.0
pasquale,4.0,3.0
pass,47.0,2.1333333333333333
passable,4.0,1.0
passed,21.0,3.2
passenger,3.0,0.5
passengers,5.0,0.6666666666666666
passes,6.0,5.0
passing,9.0,2.0
passion,14.0,6.0
passionate,10.0,4.0
passionately,3.0,2.0
passionfruit,3.0,2.0
passive,4.0,3.0
passport,4.0,3.0
past,92.0,3.0
pasta,80.0,4.0
pastabar,4.0,3.0
pastas,8.0,7.0
paste,6.0,5.0
pasties,5.0,4.0
pastor,11.0,10.0
pastrami,8.0,7.0
pastries,19.0,18.0
pastry,21.0,20.0
pasture,3.0,2.0
pasty,40.0,39.0
pat,9.0,3.5
patatas,4.0,3.0
patch,3.0,2.0
patched,3.0,2.0
patchouli,3.0,2.0
path,11.0,10.0
pathetic,7.0,0.4
pathetically,3.0,0.5
paths,7.0,6.0
patience,8.0,1.6666666666666667
patient,25.0,11.5
patiently,8.0,1.6666666666666667
patients,9.0,3.5
patio,117.0,6.8
patios,7.0,2.5
patisserie,4.0,3.0
patrick,3.0,2.0
patricks,3.0,2.0
patrol,3.0,0.5
patrols,3.0,0.5
patron,10.0,0.6666666666666666
patronage,4.0,3.0
patronize,11.0,1.75
patronized,4.0,1.0
patronizing,4.0,1.0
patrons,35.0,1.5
pattern,3.0,2.0
patterned,3.0,2.0
patterns,3.0,2.0
patterson,3.0,2.0
patti,3.0,2.0
patties,12.0,5.0
patty,11.0,0.8333333333333334
paul,7.0,2.5
paula,3.0,2.0
paulgstudio,3.0,2.0
pause,4.0,3.0
paved,3.0,2.0
pavilion,3.0,2.0
pavle,5.0,4.0
pavlov,4.0,3.0
pavlovian,4.0,1.0
paw,4.0,3.0
pawn,3.0,2.0
paws,4.0,3.0
pay,102.0,1.4285714285714286
payard,3.0,2.0
paycheck,4.0,0.3333333333333333
payday,3.0,0.5
payed,4.0,1.0
paying,45.0,0.8
payment,6.0,1.0
pays,5.0,1.5
payton,7.0,6.0
pazookie,4.0,3.0
pb,8.0,7.0
pbr,5.0,1.5
pbs,6.0,5.0
pcg,4.0,3.0
pea,11.0,10.0
peace,9.0,8.0
peaceful,6.0,5.0
peacefulness,3.0,2.0
peach,15.0,6.5
peaches,4.0,3.0
peak,16.0,15.0
peaking,3.0,2.0
peaks,23.0,6.666666666666667
peanut,29.0,28.0
peanuts,5.0,4.0
peanutty,3.0,2.0
pear,11.0,10.0
pearl,5.0,1.5
pearls,3.0,2.0
pearly,3.0,2.0
pears,4.0,3.0
peas,8.0,7.0
peasy,3.0,2.0
pebbles,3.0,2.0
pecan,18.0,8.0
pecans,9.0,8.0
pechuga,3.0,2.0
pecorino,3.0,2.0
pedal,3.0,0.5
peddle,3.0,2.0
pedestrians,3.0,2.0
pedi,14.0,0.4
pediatric,4.0,3.0
pedic,3.0,2.0
pedicure,24.0,0.6
pedicured,3.0,2.0
pedicures,8.0,1.6666666666666667
pedigree,3.0,2.0
pedregal,3.0,2.0
pee,6.0,5.0
peebles,3.0,2.0
peeing,3.0,0.5
peek,6.0,5.0
peekaboo,3.0,2.0
peeks,3.0,2.0
peel,6.0,2.0
peeled,4.0,3.0
peeling,3.0,2.0
peels,4.0,1.0
peeped,3.0,2.0
peeps,6.0,5.0
peer,3.0,2.0
peeve,4.0,3.0
peggy,4.0,1.0
pei,17.0,16.0
peking,4.0,3.0
pellets,3.0,2.0
pelo,3.0,2.0
pelon,3.0,2.0
pen,3.0,0.5
penalties,3.0,2.0
penalty,3.0,0.5
pencil,4.0,3.0
pendemums,3.0,2.0
penetrated,3.0,0.5
penh,3.0,2.0
penis,3.0,0.5
pennants,3.0,2.0
penne,6.0,2.0
penny,19.0,18.0
pennys,3.0,0.5
penzey,3.0,2.0
peolple,3.0,0.5
people,445.0,2.3208955223880596
peoples,4.0,1.0
peoria,8.0,3.0
pepitas,3.0,2.0
pepper,35.0,7.75
peppercorn,4.0,3.0
peppercorns,4.0,0.3333333333333333
peppered,5.0,4.0
peppermint,3.0,2.0
pepperocini,3.0,2.0
pepperoni,16.0,4.333333333333333
pepperonis,3.0,2.0
peppers,30.0,4.0
peppery,9.0,2.0
pepsi,6.0,1.0
per,51.0,2.923076923076923
percent,4.0,3.0
percentage,3.0,0.5
perception,3.0,0.5
perch,3.0,0.5
perchance,3.0,0.5
perched,3.0,2.0
perfect,248.0,81.66666666666667
perfected,6.0,5.0
perfection,49.0,23.5
perfectionist,3.0,2.0
perfectlly,3.0,2.0
perfectly,104.0,25.0
perfecto,3.0,2.0
perform,7.0,2.5
performance,13.0,5.5
performances,3.0,2.0
performed,4.0,3.0
performers,6.0,2.0
perfume,4.0,1.0
perhaps,37.0,3.111111111111111
perimeter,3.0,2.0
period,17.0,4.666666666666667
periodic,4.0,3.0
periodically,3.0,0.5
periods,3.0,2.0
peripherals,4.0,3.0
perk,3.0,2.0
perks,5.0,1.5
perky,3.0,2.0
permanent,3.0,2.0
permanently,3.0,2.0
permission,3.0,2.0
permit,3.0,0.5
permits,3.0,2.0
permitting,3.0,2.0
pernil,3.0,2.0
peroxide,4.0,1.0
perpperoni,3.0,0.5
perrier,3.0,2.0
persevered,3.0,2.0
persian,10.0,9.0
persistent,3.0,2.0
person,114.0,1.7142857142857142
personable,21.0,6.0
personal,49.0,2.769230769230769
personality,17.0,2.4
personalized,3.0,2.0
personallity,3.0,0.5
personally,39.0,4.571428571428571
personaly,3.0,2.0
personified,3.0,0.5
personnel,5.0,4.0
persons,4.0,1.0
perspective,5.0,0.6666666666666666
persuasion,4.0,1.0
perturbed,3.0,2.0
peruse,4.0,1.0
perused,4.0,3.0
peruvian,3.0,2.0
pervert,3.0,0.5
pescatarian,3.0,0.5
pesky,3.0,2.0
pestered,4.0,1.0
pesto,30.0,6.5
pet,28.0,6.0
petco,4.0,3.0
pete,4.0,1.0
peter,5.0,4.0
petite,6.0,5.0
petrified,3.0,0.5
pets,11.0,4.5
petshotel,4.0,3.0
petsitter,3.0,2.0
petsmart,4.0,1.0
petticoat,3.0,2.0
petting,4.0,3.0
petty,4.0,3.0
pew,3.0,2.0
pews,3.0,2.0
pf,8.0,1.6666666666666667
pga,3.0,2.0
ph,3.0,2.0
phad,4.0,3.0
pharmacy,7.0,6.0
phase,3.0,2.0
phenom,3.0,2.0
phenomenal,32.0,15.0
phenomenally,3.0,2.0
phil,9.0,8.0
philadelphia,4.0,1.0
philip,3.0,0.5
philippines,3.0,2.0
phillo,3.0,2.0
philly,11.0,4.5
philosophy,3.0,2.0
phlegm,3.0,0.5
phnom,3.0,2.0
pho,83.0,4.533333333333333
phobia,3.0,2.0
phoenicia,3.0,2.0
phoenician,8.0,3.0
phoenicians,5.0,4.0
phoenix,329.0,7.891891891891892
phoenixcitygrille,3.0,2.0
phoenixrodandgun,3.0,2.0
phoeniz,3.0,0.5
phone,77.0,0.6382978723404256
phones,4.0,1.0
phonetic,3.0,0.5
phony,3.0,2.0
photo,10.0,4.0
photographer,7.0,6.0
photographers,3.0,2.0
photographic,4.0,3.0
photography,7.0,2.5
photomark,3.0,0.5
photomart,4.0,0.3333333333333333
photos,10.0,9.0
photoshoots,3.0,2.0
photoshopped,3.0,2.0
phrase,5.0,4.0
phuket,3.0,2.0
phx,27.0,3.5
phyllo,3.0,2.0
physical,7.0,1.3333333333333333
physically,3.0,2.0
physician,4.0,3.0
physicians,5.0,4.0
piaggion,3.0,2.0
piano,5.0,0.6666666666666666
piatto,3.0,2.0
pibb,3.0,2.0
pibil,3.0,2.0
picazzo,12.0,11.0
piccola,3.0,0.5
pick,81.0,3.05
picked,46.0,2.2857142857142856
pickiest,4.0,3.0
picking,16.0,4.333333333333333
pickle,8.0,3.0
pickled,8.0,3.0
pickles,15.0,6.5
picks,8.0,3.0
pickup,5.0,4.0
picky,28.0,4.6
picnic,15.0,6.5
picnics,3.0,2.0
pico,16.0,2.2
picos,3.0,0.5
pics,8.0,7.0
picture,29.0,1.2307692307692308
pictured,3.0,2.0
pictures,27.0,2.375
picturesque,3.0,2.0
pie,51.0,9.2
piece,57.0,2.1666666666666665
pieces,50.0,2.3333333333333335
piecing,3.0,2.0
pier,3.0,2.0
pierce,3.0,2.0
pierced,6.0,5.0
piercing,10.0,9.0
piercings,8.0,1.6666666666666667
pierre,3.0,2.0
pierrend,3.0,0.5
pies,8.0,7.0
piestewa,9.0,8.0
pig,13.0,2.25
pigg,3.0,2.0
piggy,3.0,2.0
pigs,5.0,4.0
pilates,3.0,2.0
pile,16.0,1.6666666666666667
piled,9.0,3.5
pilgrim,3.0,2.0
pilgrimage,3.0,2.0
pillage,3.0,0.5
pillow,3.0,2.0
pillows,7.0,2.5
pillowy,3.0,2.0
pilot,3.0,0.5
pilots,3.0,0.5
pima,5.0,0.6666666666666666
pimms,3.0,2.0
pimp,5.0,1.5
pimpercrombie,3.0,0.5
pinapple,3.0,2.0
pinata,3.0,0.5
pinball,5.0,4.0
pinch,4.0,0.3333333333333333
pine,4.0,3.0
pineapple,21.0,20.0
ping,3.0,2.0
pinguinos,3.0,2.0
pink,18.0,2.6
pinkeye,3.0,0.5
pinko,3.0,2.0
pinnacle,4.0,3.0
pinned,3.0,0.5
pinot,7.0,6.0
pins,3.0,0.5
pint,8.0,7.0
pinto,4.0,3.0
pints,4.0,3.0
pipe,3.0,2.0
piper,4.0,3.0
pipes,3.0,2.0
piping,10.0,9.0
pipping,3.0,2.0
pique,3.0,2.0
pirates,4.0,3.0
pischke,8.0,0.14285714285714285
piss,5.0,1.5
pissed,13.0,0.4444444444444444
pissing,3.0,2.0
pistachio,6.0,5.0
pistachios,3.0,2.0
pistols,3.0,2.0
pit,7.0,0.75
pita,55.0,5.111111111111111
pitas,6.0,5.0
pitch,4.0,1.0
pitcher,6.0,1.0
pitchers,5.0,1.5
pitches,4.0,3.0
pits,8.0,3.0
pitt,4.0,3.0
pitted,3.0,2.0
pittsburgh,4.0,0.3333333333333333
pity,3.0,2.0
pivotal,3.0,2.0
pizza,352.0,4.966101694915254
pizzaria,4.0,3.0
pizzas,34.0,7.5
pizzeria,26.0,12.0
pizzeriabianco,3.0,2.0
pizzerias,3.0,2.0
pizzookie,5.0,4.0
piña,3.0,2.0
pj,3.0,2.0
pkh,3.0,2.0
placard,3.0,2.0
placards,3.0,2.0
place,1872.0,3.849740932642487
placebo,3.0,2.0
placed,23.0,0.9166666666666666
placement,3.0,2.0
places,202.0,6.481481481481482
placing,9.0,0.2857142857142857
plague,3.0,0.5
plagued,3.0,2.0
plain,30.0,0.875
plainly,3.0,2.0
plan,51.0,5.375
planb,3.0,2.0
plane,15.0,0.5
planes,5.0,0.6666666666666666
planet,7.0,6.0
plank,4.0,3.0
planks,3.0,2.0
planned,13.0,1.1666666666666667
planners,4.0,1.0
planning,19.0,5.333333333333333
plans,9.0,8.0
plant,8.0,7.0
plantains,3.0,2.0
plantar,3.0,2.0
plants,11.0,10.0
plaque,3.0,2.0
plasma,5.0,4.0
plaster,3.0,2.0
plastered,5.0,0.25
plastic,18.0,1.5714285714285714
plasticware,3.0,0.5
plate,128.0,3.413793103448276
plated,4.0,3.0
plateful,3.0,2.0
plates,50.0,4.555555555555555
platform,3.0,2.0
plating,3.0,2.0
platinum,3.0,0.5
platter,22.0,4.5
platters,4.0,1.0
play,57.0,3.3846153846153846
playable,3.0,2.0
played,20.0,9.0
player,8.0,1.6666666666666667
players,11.0,2.6666666666666665
playful,3.0,2.0
playground,5.0,4.0
playing,34.0,2.090909090909091
playlist,4.0,3.0
plays,9.0,3.5
plaza,11.0,10.0
plazas,3.0,2.0
plea,3.0,0.5
pleasant,52.0,4.777777777777778
pleasanties,3.0,0.5
pleasantly,28.0,13.0
please,81.0,2.0
pleased,34.0,16.0
pleasing,6.0,1.0
pleasure,24.0,7.0
pleasures,4.0,3.0
pleather,4.0,3.0
pleeeaaassse,3.0,2.0
plentiful,11.0,10.0
plenty,65.0,4.416666666666667
plesant,3.0,2.0
plethora,6.0,5.0
plethoric,3.0,2.0
plex,3.0,2.0
plexiglass,3.0,0.5
pley,3.0,0.5
plight,3.0,0.5
ploenta,3.0,2.0
plop,3.0,2.0
plug,4.0,1.0
plugged,4.0,3.0
plumber,5.0,4.0
plumbing,8.0,7.0
plump,4.0,3.0
plumping,3.0,2.0
plunge,3.0,0.5
plunk,3.0,0.5
plus,108.0,5.352941176470588
pluses,3.0,0.5
plush,6.0,5.0
pm,32.0,0.7777777777777778
pmg,3.0,0.5
pnp,4.0,3.0
po,15.0,14.0
poached,8.0,3.0
poblana,3.0,2.0
poblano,7.0,6.0
poca,3.0,2.0
pocket,7.0,2.5
pockets,8.0,7.0
pod,3.0,0.5
poetic,3.0,2.0
point,104.0,1.3636363636363635
pointe,3.0,2.0
pointed,10.0,0.42857142857142855
pointing,8.0,0.14285714285714285
pointless,3.0,0.5
points,27.0,4.4
pointy,4.0,3.0
poise,3.0,0.5
poisoned,3.0,0.5
poisoning,6.0,0.5
poivre,3.0,2.0
poke,7.0,6.0
poked,3.0,0.5
poker,9.0,8.0
pole,4.0,3.0
polenta,4.0,3.0
poles,3.0,2.0
police,9.0,0.2857142857142857
policia,3.0,2.0
policies,5.0,0.6666666666666666
policy,7.0,0.4
polish,14.0,0.2727272727272727
polished,9.0,2.0
polite,25.0,4.0
politely,7.0,0.16666666666666666
political,4.0,3.0
politically,3.0,2.0
politicians,3.0,0.5
politics,3.0,0.5
polka,3.0,2.0
pollo,15.0,4.0
polo,4.0,3.0
polytechnic,3.0,2.0
pom,3.0,2.0
pomegranate,9.0,8.0
pomo,3.0,2.0
pompous,4.0,1.0
poncho,3.0,2.0
pond,3.0,2.0
pondered,3.0,2.0
pong,4.0,1.0
ponied,3.0,2.0
ponies,3.0,0.5
pontiac,3.0,2.0
poo,3.0,2.0
pooch,4.0,3.0
poodle,4.0,3.0
poodles,3.0,2.0
pooey,3.0,2.0
pool,77.0,5.416666666666667
pools,17.0,7.5
poolside,5.0,4.0
poop,3.0,0.5
poopy,3.0,2.0
poor,52.0,0.3
poorer,3.0,0.5
poorly,11.0,0.2222222222222222
pop,26.0,2.7142857142857144
popcorn,13.0,3.3333333333333335
popped,11.0,4.5
poppers,3.0,2.0
poppin,3.0,2.0
popping,5.0,1.5
poppy,3.0,2.0
pops,6.0,5.0
popular,20.0,1.8571428571428572
popularity,3.0,2.0
populated,4.0,1.0
population,4.0,1.0
populations,3.0,0.5
populous,3.0,2.0
porch,3.0,2.0
porchetta,3.0,2.0
porcini,3.0,2.0
pores,3.0,2.0
pork,139.0,22.166666666666668
porkless,3.0,0.5
porn,3.0,2.0
porridge,3.0,2.0
port,5.0,1.5
portabella,3.0,2.0
portabello,3.0,2.0
porter,5.0,4.0
portfolio,4.0,3.0
portion,51.0,11.75
portioned,6.0,5.0
portions,75.0,7.333333333333333
portland,5.0,1.5
portlandia,3.0,2.0
porto,3.0,2.0
portobello,3.0,0.5
portrait,3.0,2.0
portraits,3.0,2.0
portuguese,3.0,2.0
pose,4.0,3.0
poser,5.0,0.25
posh,8.0,7.0
posing,4.0,3.0
position,5.0,4.0
positions,3.0,2.0
positive,29.0,1.2307692307692308
positively,3.0,2.0
positives,5.0,1.5
possessed,3.0,2.0
possesses,3.0,2.0
possession,3.0,2.0
possibility,3.0,2.0
possible,40.0,1.3529411764705883
possibly,28.0,2.5
post,26.0,3.3333333333333335
postcards,4.0,3.0
posted,18.0,1.5714285714285714
poster,4.0,1.0
posters,3.0,2.0
posting,3.0,0.5
postino,10.0,9.0
postinos,8.0,7.0
postnet,3.0,2.0
posture,4.0,3.0
pot,23.0,6.666666666666667
potato,84.0,7.4
potatoe,5.0,4.0
potatoes,81.0,4.0625
potatos,5.0,0.25
potence,3.0,2.0
potential,13.0,0.8571428571428571
potentially,3.0,2.0
potholder,3.0,2.0
potholes,3.0,0.5
pots,3.0,2.0
potstickers,7.0,6.0
pottery,4.0,3.0
pottinger,3.0,2.0
poultry,3.0,2.0
pound,18.0,8.0
pounded,3.0,2.0
pounding,6.0,2.0
pounds,7.0,2.5
pour,9.0,0.8
poured,9.0,0.2857142857142857
pouring,3.0,0.5
pours,4.0,3.0
poutine,4.0,3.0
powder,10.0,4.0
powdered,4.0,3.0
powders,3.0,2.0
powdery,3.0,2.0
power,12.0,2.0
powerful,4.0,3.0
powers,3.0,2.0
ppl,5.0,0.6666666666666666
ppp,3.0,2.0
practical,5.0,1.5
practically,20.0,5.666666666666667
practice,23.0,6.666666666666667
practiced,3.0,0.5
practices,5.0,0.6666666666666666
practicing,4.0,3.0
prada,3.0,2.0
praise,6.0,5.0
praised,4.0,3.0
praising,3.0,0.5
prance,3.0,2.0
prandial,3.0,2.0
prank,3.0,0.5
prawn,3.0,2.0
prawns,6.0,2.0
pray,3.0,0.5
prayers,3.0,2.0
praying,4.0,1.0
pre,23.0,10.5
preach,4.0,3.0
preaching,3.0,2.0
precariously,3.0,2.0
precede,3.0,0.5
precious,7.0,2.5
precise,3.0,2.0
precocous,3.0,0.5
predator,3.0,0.5
predators,3.0,2.0
